id	ER_ratio	TM_regions	multipass	number_of_SP	sequence_length	singlepass	typeI	typeII	TM01_start	TM_proportion	len_TMD_mean	TM01_lipo	lipo_mean_all_TM_res	lipo_last_TMD	Cell_membrane	Endoplasmic_reticulum	Golgi_apparatus	GPCR	olfactory_receptor	Glyco_number	binding_sites_number	nucleotide_bs_number	uniprot_KWs	C	F	P
Q9H2H9	0.007300953569369534	11.0	True	0.0	487.0	False	False	False	76.0	49.28131416837782	21.818181818181817	0.22476190476190475	0.15324999999999994	0.10416666666666664	False	False	False	False	False	2.0	0.0	0.0	['Amino-acid transport', 'Cell membrane', 'Complete proteome', 'Disulfide bond', 'Glycoprotein', 'Ion transport', 'Membrane', 'Phosphoprotein', 'Reference proteome', 'Sodium', 'Sodium transport', 'Symport', 'Transmembrane', 'Transmembrane helix', 'Transport']	['plasma membrane', 'intrinsic component of membrane', 'membrane', 'cellular_component', 'extracellular region']	['transporter activity', 'molecular_function']	['biological_process', 'transport']
Q9H2J7	0.004905336401088032	13.0	True	0.0	730.0	False	False	False	68.0	35.205479452054796	19.76923076923077	0.41222222222222216	0.14536964980544745	0.0017391304347825786	False	False	False	False	False	4.0	0.0	0.0	['Alternative splicing', 'Amino-acid transport', 'Complete proteome', 'Glycoprotein', 'Ion transport', 'Membrane', 'Neurotransmitter transport', 'Phosphoprotein', 'Polymorphism', 'Reference proteome', 'Sodium', 'Sodium transport', 'Symport', 'Transmembrane', 'Transmembrane helix', 'Transport']	['intrinsic component of membrane', 'plasma membrane', 'cellular_component', 'membrane']	['transporter activity', 'molecular_function']	['biological_process', 'transport']
Q9H2S6	-0.0069583947868239295	1.0	False	0.0	317.0	False	False	True	31.0	7.255520504731862	23.0	0.10869565217391304	0.10869565217391304	0.10869565217391304	False	False	False	False	False	2.0	0.0	0.0	['Alternative splicing', 'Complete proteome', 'Cytoplasm', 'Disulfide bond', 'Glycoprotein', 'Membrane', 'Nucleus', 'Phosphoprotein', 'Reference proteome', 'Signal-anchor', 'Transmembrane', 'Transmembrane helix']	['intracellular', 'intrinsic component of membrane', 'nucleus', 'cytoplasm', 'cellular_component']	[]	['cellular component organization or biogenesis', 'biological_process', 'response to chemical']
Q9H2U9	-0.005564161944194622	1.0	False	0.0	754.0	True	True	False	667.0	3.1830238726790454	24.0	-0.1754166666666667	-0.1754166666666667	-0.1754166666666667	False	False	False	False	False	6.0	0.0	0.0	['Alternative splicing', 'Complete proteome', 'Disulfide bond', 'Glycoprotein', 'Membrane', 'Polymorphism', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'plasma membrane']	['peptidase activity']	[]
Q9H2V7	0.011136576471265891	13.0	True	0.0	528.0	False	False	False	61.0	52.84090909090909	21.46153846153846	0.34	0.3232258064516129	0.12956521739130436	False	False	False	False	False	0.0	0.0	0.0	['Acetylation', 'Alternative splicing', 'Complete proteome', 'Lipid transport', 'Membrane', 'Mitochondrion', 'Mitochondrion inner membrane', 'Phosphoprotein', 'Polymorphism', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Transport']	['intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['transporter activity', 'molecular_function']	['biological_process', 'transport', 'signal transduction']
Q9H2W1	0.007747727650988113	4.0	True	0.0	248.0	False	False	False	47.0	37.096774193548384	23.0	0.036956521739130416	0.13141304347826088	-0.01130434782608697	False	False	False	False	False	0.0	0.0	0.0	['Alternative splicing', 'Complete proteome', 'Membrane', 'Polymorphism', 'Receptor', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane']	[]	[]
Q9H2X9	0.005865423888354401	14.0	True	0.0	1139.0	False	False	False	130.0	24.84635645302897	20.214285714285715	0.2205263157894737	0.267809187279152	0.2957894736842105	False	False	False	False	False	2.0	0.0	0.0	['Alternative splicing', 'Chloride', 'Complete proteome', 'Disease mutation', 'Epilepsy', 'Glycoprotein', 'Ion transport', 'Membrane', 'Phosphoprotein', 'Polymorphism', 'Potassium', 'Potassium transport', 'Reference proteome', 'Symport', 'Transmembrane', 'Transmembrane helix', 'Transport']	['intrinsic component of membrane', 'plasma membrane', 'cellular_component', 'membrane']	['transporter activity', 'molecular_function', 'protein binding']	['response to abiotic stimulus', 'transport', 'response to chemical', 'cellular component organization or biogenesis', 'biological_process', 'response to stress']
Q9H2Y9	0.01349539959111375	11.0	True	0.0	848.0	False	False	False	129.0	26.41509433962264	20.363636363636363	0.013333333333333305	0.12241071428571425	0.08708333333333332	False	False	False	False	False	7.0	0.0	0.0	['Alternative splicing', 'Cell membrane', 'Complete proteome', 'Disulfide bond', 'Glycoprotein', 'Membrane', 'Polymorphism', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Transport']	['intrinsic component of membrane', 'plasma membrane', 'cellular_component', 'membrane']	['transporter activity', 'molecular_function']	['biological_process', 'transport']
Q9H300	0.01335448029812735	7.0	True	0.0	379.0	False	False	False	101.0	36.41160949868075	19.714285714285715	0.21055555555555552	0.3259420289855072	0.4033333333333334	False	False	False	False	False	0.0	0.0	0.0	['Alternative splicing', 'Complete proteome', 'Direct protein sequencing', 'Hydrolase', 'Membrane', 'Mitochondrion', 'Mitochondrion inner membrane', 'Nucleus', 'Phosphoprotein', 'Polymorphism', 'Protease', 'Reference proteome', 'Serine protease', 'Transit peptide', 'Transmembrane', 'Transmembrane helix']	['intracellular', 'intrinsic component of membrane', 'membrane', 'nucleus', 'cytoplasm', 'cellular_component']	['hydrolase activity', 'peptidase activity']	['transport', 'cellular component organization or biogenesis', 'biological_process', 'proteolysis', 'metabolic process', 'regulation of metabolic process']
Q9H313	0.005352280365451961	5.0	True	0.0	450.0	False	False	False	43.0	26.44444444444445	23.8	-0.136	-0.004789915966386598	0.007826086956521747	False	False	False	False	False	4.0	0.0	0.0	['Alternative splicing', 'Cell adhesion', 'Cell membrane', 'Chloride', 'Chloride channel', 'Complete proteome', 'Glycoprotein', 'Ion channel', 'Ion transport', 'Membrane', 'Phosphoprotein', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Transport']	['plasma membrane', 'intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['transporter activity', 'molecular_function', 'metal ion binding']	['cellular component organization or biogenesis', 'biological_process', 'transport', 'cell adhesion']
Q9H340	-0.0019488127821972985	7.0	True	0.0	312.0	False	False	False	24.0	49.35897435897437	22.0	0.0345833333333333	0.23266233766233765	0.4728571428571428	False	False	False	True	True	1.0	0.0	0.0	['Cell membrane', 'Complete proteome', 'Disulfide bond', 'G-protein coupled receptor', 'Glycoprotein', 'Membrane', 'Olfaction', 'Polymorphism', 'Receptor', 'Reference proteome', 'Sensory transduction', 'Transducer', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'plasma membrane']	['signal transducer activity', 'molecular_function', 'receptor activity']	['biological_process', 'signal transduction']
Q9H341	0.0030759045110662227	7.0	True	0.0	326.0	False	False	False	38.0	47.54601226993865	22.142857142857146	-0.0016666666666666913	0.20296774193548392	0.4254999999999999	False	False	False	True	True	1.0	0.0	0.0	['Cell membrane', 'Complete proteome', 'Disulfide bond', 'G-protein coupled receptor', 'Glycoprotein', 'Membrane', 'Olfaction', 'Polymorphism', 'Receptor', 'Reference proteome', 'Sensory transduction', 'Transducer', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'plasma membrane']	['signal transducer activity', 'molecular_function', 'receptor activity']	['biological_process', 'signal transduction']
Q9H342	0.0028152124633276003	7.0	True	0.0	316.0	False	False	False	30.0	49.36708860759494	22.285714285714285	0.10739130434782604	0.4123076923076924	0.4666666666666666	False	False	False	True	True	1.0	0.0	0.0	['Cell membrane', 'Complete proteome', 'Disulfide bond', 'G-protein coupled receptor', 'Glycoprotein', 'Membrane', 'Olfaction', 'Polymorphism', 'Receptor', 'Reference proteome', 'Sensory transduction', 'Transducer', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'plasma membrane']	['signal transducer activity', 'molecular_function', 'receptor activity']	['biological_process', 'signal transduction']
Q9H3K2	0.00778328673515373	8.0	True	0.0	345.0	False	False	False	84.0	48.11594202898551	20.75	0.12733333333333335	0.2466265060240964	0.36368421052631583	False	False	False	False	False	0.0	0.0	0.0	['Apoptosis', 'Complete proteome', 'Membrane', 'Mitochondrion', 'Mitochondrion inner membrane', 'Reference proteome', 'Transit peptide', 'Transmembrane', 'Transmembrane helix']	['intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component', 'extracellular region']	[]	['biological_process']
Q9H3M0	0.008905599072208323	3.0	True	0.0	494.0	False	False	False	257.0	12.145748987854251	20.0	0.3222222222222222	0.16266666666666665	0.20818181818181813	False	False	False	False	False	0.0	0.0	0.0	['Complete proteome', 'Ion channel', 'Ion transport', 'Membrane', 'Potassium', 'Potassium channel', 'Potassium transport', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Transport', 'Voltage-gated channel']	['intrinsic component of membrane', 'plasma membrane', 'cellular_component', 'membrane']	['transporter activity', 'molecular_function']	['cellular component organization or biogenesis', 'biological_process', 'transport', 'macromolecular complex assembly']
Q9H3N8	0.013186752229230759	7.0	True	0.0	390.0	False	False	False	16.0	40.256410256410255	22.428571428571423	-0.07576923076923077	0.15904458598726115	0.4475	False	False	False	True	False	2.0	0.0	0.0	['Alternative splicing', 'Cell membrane', 'Complete proteome', 'Disulfide bond', 'G-protein coupled receptor', 'Glycoprotein', 'Membrane', 'Polymorphism', 'Receptor', 'Reference proteome', 'Transducer', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'plasma membrane']	['signal transducer activity', 'molecular_function', 'receptor activity']	['regulation of metabolic process', 'phosphorylation', 'signal transduction', 'metabolic process', 'biological_process', 'biosynthetic process', 'response to stress', 'small molecule metabolic process', 'nitrogen compound metabolic process']
Q9H3S3	0.0016673566741302775	1.0	False	0.0	457.0	True	False	True	47.0	5.032822757111598	23.0	0.1843478260869565	0.1843478260869565	0.1843478260869565	False	False	False	False	False	5.0	0.0	0.0	['Cell membrane', 'Complete proteome', 'Disulfide bond', 'Glycoprotein', 'Hydrolase', 'Membrane', 'Polymorphism', 'Protease', 'Reference proteome', 'Serine protease', 'Signal-anchor', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'plasma membrane', 'cellular_component']	['hydrolase activity', 'molecular_function', 'receptor activity', 'peptidase activity']	['proteolysis']
Q9H3S5	0.008257975803816738	12.0	True	0.0	423.0	False	False	False	21.0	55.319148936170215	19.5	0.3495	0.2640598290598291	-0.03600000000000002	False	False	False	False	False	0.0	0.0	0.0	['Complete proteome', 'Endoplasmic reticulum', 'Glycosyltransferase', 'GPI-anchor biosynthesis', 'Membrane', 'Polymorphism', 'Reference proteome', 'Transferase', 'Transmembrane', 'Transmembrane helix']	['intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['transferase activity']	['biosynthetic process', 'metabolic process', 'lipid metabolic process', 'biological_process']
Q9H3U5	0.0058701839536926025	12.0	True	0.0	465.0	False	False	False	44.0	56.98924731182797	22.08333333333333	0.2930434782608696	0.2272830188679245	-0.06874999999999999	False	False	False	False	False	0.0	0.0	0.0	['Alternative splicing', 'Complete proteome', 'Membrane', 'Polymorphism', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Transport']	['intrinsic component of membrane']	[]	['biological_process', 'transport']
Q9H3V2	0.009262132931051449	4.0	True	0.0	200.0	False	False	False	49.0	46.5	23.25	0.013913043478260856	0.09709677419354837	0.0782608695652174	False	False	False	False	False	0.0	0.0	0.0	['Complete proteome', 'Membrane', 'Polymorphism', 'Receptor', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane']	[]	[]
Q9H4I9	0.010754552387510571	1.0	False	0.0	107.0	False	False	False	65.0	19.626168224299064	21.0	0.1561904761904762	0.1561904761904762	0.1561904761904762	False	False	False	False	False	0.0	0.0	0.0	['Calcium', 'Calcium transport', 'Complete proteome', 'Ion transport', 'Membrane', 'Mitochondrion', 'Mitochondrion inner membrane', 'Polymorphism', 'Reference proteome', 'Transit peptide', 'Transmembrane', 'Transmembrane helix', 'Transport']	['intracellular', 'intrinsic component of membrane', 'membrane', 'nucleus', 'cytoplasm', 'cellular_component']	[]	['biological_process', 'transport']
Q9H5J4	0.004430848166043932	6.0	True	0.0	265.0	False	False	False	30.0	42.64150943396226	18.83333333333333	0.5238095238095238	0.3775221238938053	0.3423809523809524	False	False	False	False	False	1.0	0.0	0.0	['Complete proteome', 'Endoplasmic reticulum', 'Fatty acid biosynthesis', 'Fatty acid metabolism', 'Glycoprotein', 'Lipid biosynthesis', 'Lipid metabolism', 'Membrane', 'Reference proteome', 'Transferase', 'Transmembrane', 'Transmembrane helix']	['intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['transferase activity']	['regulation of metabolic process', 'lipid metabolic process', 'biological_process', 'biosynthetic process', 'metabolic process', 'small molecule metabolic process', 'nitrogen compound metabolic process']
Q9H5K3	-0.004199663366272124	1.0	False	0.0	350.0	True	False	True	16.0	6.857142857142858	24.0	0.3704166666666666	0.3704166666666666	0.3704166666666666	False	False	False	False	False	3.0	0.0	0.0	['Acetylation', 'ATP-binding', 'Complete proteome', 'Congenital muscular dystrophy', 'Disease mutation', 'Dystroglycanopathy', 'Endoplasmic reticulum', 'Glycoprotein', 'Kinase', 'Limb-girdle muscular dystrophy', 'Lissencephaly', 'Membrane', 'Nucleotide-binding', 'Polymorphism', 'Reference proteome', 'Signal-anchor', 'Transferase', 'Transmembrane', 'Transmembrane helix']	['intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['ion binding', 'transferase activity', 'molecular_function', 'nucleotide binding', 'kinase activity']	['phosphorylation', 'biological_process', 'biosynthetic process', 'metabolic process', 'carbohydrate metabolic process']
Q9H5V8	-0.0022466477814509947	1.0	False	0.0	836.0	True	False	False	666.0	2.9904306220095696	25.0	-0.1116	-0.1116	-0.1116	False	False	False	False	False	7.0	0.0	0.0	['Alternative splicing', 'Cell membrane', 'Complete proteome', 'Direct protein sequencing', 'Disulfide bond', 'Glycoprotein', 'Membrane', 'Phosphoprotein', 'Polymorphism', 'Reference proteome', 'Secreted', 'Signal', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'plasma membrane', 'extracellular region']	[]	[]
Q9H665	-0.010424172248249498	1.0	False	0.0	355.0	True	True	False	161.0	7.042253521126763	25.0	-0.2584000000000001	-0.2584000000000001	-0.2584000000000001	False	False	False	False	False	0.0	0.0	0.0	['Alternative splicing', 'Cell membrane', 'Complete proteome', 'Membrane', 'Polymorphism', 'Receptor', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'plasma membrane']	[]	[]
Q9H6A9	0.005573238438589282	10.0	True	0.0	2034.0	False	False	False	32.0	9.734513274336283	19.8	0.062272727272727264	0.18838383838383832	0.4170833333333334	False	False	False	False	False	2.0	0.0	0.0	['Alternative splicing', 'Complete proteome', 'Glycoprotein', 'Membrane', 'Phosphoprotein', 'Polymorphism', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane']	[]	[]
Q9H6B4	0.00027920144886604825	1.0	False	0.0	373.0	True	True	False	233.0	6.434316353887397	24.0	-0.1366666666666667	-0.1366666666666667	-0.1366666666666667	False	False	False	False	False	2.0	0.0	0.0	['Cell junction', 'Cell membrane', 'Complete proteome', 'Disease mutation', 'Disulfide bond', 'Glycoprotein', 'Immunoglobulin domain', 'Membrane', 'Polymorphism', 'Reference proteome', 'Repeat', 'Signal', 'Tight junction', 'Transmembrane', 'Transmembrane helix']	['plasma membrane', 'intracellular', 'intrinsic component of membrane', 'microtubule', 'cytoplasm', 'cellular_component']	[]	['biological_process']
Q9H6D3	0.006621254820144609	10.0	True	0.0	395.0	False	False	False	13.0	51.39240506329114	20.3	0.25565217391304346	0.21320197044334974	0.25173913043478263	False	False	False	False	False	0.0	0.0	0.0	['Apoptosis', 'Cell membrane', 'Complete proteome', 'Membrane', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'plasma membrane']	[]	['cellular component organization or biogenesis', 'biological_process', 'transport']
Q9H6L5	0.007935020944141717	4.0	True	0.0	497.0	False	False	False	92.0	15.492957746478872	19.25	0.2368421052631579	0.17974025974025978	0.076	False	False	False	False	False	0.0	0.0	0.0	['Alternative splicing', 'Autophagy', 'Complete proteome', 'Endoplasmic reticulum', 'Golgi apparatus', 'Membrane', 'Neurodegeneration', 'Neuropathy', 'Polymorphism', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['intracellular', 'intrinsic component of membrane', 'membrane', 'nucleus', 'cytoplasm', 'cellular_component']	[]	['cellular component organization or biogenesis', 'metabolic process', 'biological_process']
Q9H6R6	0.005519338800475866	4.0	True	0.0	413.0	False	False	False	22.0	23.48668280871671	24.25	0.2383999999999999	0.1647422680412371	0.0904	False	False	False	False	False	0.0	0.0	0.0	['Acyltransferase', 'Alternative splicing', 'Complete proteome', 'Endoplasmic reticulum', 'Lipoprotein', 'Membrane', 'Palmitate', 'Polymorphism', 'Reference proteome', 'SH3 domain', 'Transferase', 'Transmembrane', 'Transmembrane helix']	['intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['transferase activity']	['biosynthetic process', 'metabolic process', 'biological_process']
Q9H6U8	0.0044315070067938315	11.0	True	0.0	611.0	False	False	False	60.0	36.00654664484452	20.0	0.3444999999999999	0.2506818181818181	0.27304347826086955	False	False	False	False	False	2.0	0.0	0.0	['Alternative splicing', 'Chromosomal rearrangement', 'Complete proteome', 'Congenital disorder of glycosylation', 'Disease mutation', 'Endoplasmic reticulum', 'Glycoprotein', 'Glycosyltransferase', 'Membrane', 'Polymorphism', 'Reference proteome', 'Transferase', 'Transmembrane', 'Transmembrane helix']	['intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['transferase activity']	['biosynthetic process', 'metabolic process', 'lipid metabolic process', 'biological_process']
Q9H6X4	0.008434118753524886	2.0	True	0.0	195.0	False	False	False	123.0	20.51282051282051	20.0	-0.08375000000000002	0.018499999999999968	0.17187500000000006	False	False	False	False	False	0.0	0.0	0.0	['Alternative splicing', 'Complete proteome', 'Cytoplasm', 'Membrane', 'Phosphoprotein', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'cytoplasm', 'intracellular', 'cellular_component']	[]	[]
Q9H6Y7	0.0002735989765777179	1.0	False	0.0	350.0	True	False	False	172.0	5.7142857142857135	20.0	0.09	0.09	0.09	False	False	False	False	False	1.0	0.0	0.0	['Complete proteome', 'Glycoprotein', 'Membrane', 'Metal-binding', 'Polymorphism', 'Reference proteome', 'Signal', 'Transferase', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['intrinsic component of membrane', 'cytoplasm', 'cellular_component']	['transferase activity', 'metal ion binding']	['metabolic process', 'biological_process']
Q9H720	-0.003022040913597005	13.0	True	0.0	699.0	False	False	False	8.0	36.90987124463521	19.846153846153847	0.4668421052631578	0.2865116279069768	0.2785714285714286	False	False	False	False	False	1.0	0.0	0.0	['Complete proteome', 'Glycoprotein', 'GPI-anchor biosynthesis', 'Membrane', 'Polymorphism', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane']	[]	['biosynthetic process', 'metabolic process', 'lipid metabolic process', 'biological_process']
Q9H756	0.00658717595754471	1.0	False	0.0	370.0	True	True	False	272.0	5.9459459459459465	22.0	-0.01636363636363637	-0.01636363636363637	-0.01636363636363637	False	False	False	False	False	10.0	0.0	0.0	['Complete proteome', 'Glycoprotein', 'Leucine-rich repeat', 'Membrane', 'Reference proteome', 'Repeat', 'Signal', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'cytoplasm']	['molecular_function']	['response to chemical', 'phosphorylation', 'signal transduction', 'biological_process', 'metabolic process', 'regulation of metabolic process']
Q9H7F0	0.0015702292611991875	11.0	True	0.0	1226.0	False	False	False	27.0	19.086460032626427	21.272727272727273	0.042857142857142816	0.19534188034188035	0.3886363636363637	False	False	False	False	False	0.0	0.0	0.0	['Alternative splicing', 'ATP-binding', 'Complete proteome', 'Hydrolase', 'Magnesium', 'Membrane', 'Metal-binding', 'Nucleotide-binding', 'Phosphoprotein', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['plasma membrane', 'intracellular', 'intrinsic component of membrane', 'membrane', 'cellular_component']	['ion binding', 'molecular_function', 'hydrolase activity', 'nucleotide binding', 'transporter activity', 'metal ion binding', 'nucleoside-triphosphatase activity']	['biological_process']
Q9H7M9	0.014652475653561469	1.0	False	0.0	311.0	True	True	False	193.0	7.395498392282957	23.0	-0.07608695652173915	-0.07608695652173915	-0.07608695652173915	False	False	False	False	False	3.0	0.0	0.0	['Cell membrane', 'Complete proteome', 'Direct protein sequencing', 'Disulfide bond', 'Glycoprotein', 'Immunoglobulin domain', 'Membrane', 'Phosphoprotein', 'Polymorphism', 'Receptor', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'plasma membrane']	['protein binding', 'molecular_function']	[]
Q9H813	0.0081224800938739	2.0	True	0.0	350.0	False	False	False	65.0	10.857142857142858	19.0	-0.2131818181818181	-0.04736842105263158	0.180625	False	False	False	False	False	2.0	0.0	0.0	['Alternative splicing', 'Complete proteome', 'Glycoprotein', 'Membrane', 'Phosphoprotein', 'Polymorphism', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'cellular_component']	[]	[]
Q9H841	0.011007379891506821	9.0	True	0.0	368.0	False	False	False	48.0	48.09782608695652	19.666666666666668	0.03649999999999996	0.12180790960451975	-0.10409090909090908	False	False	False	False	False	2.0	0.0	0.0	['Alternative splicing', 'Complete proteome', 'Glycoprotein', 'Membrane', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'membrane']	['transporter activity', 'molecular_function']	['biological_process', 'transport']
Q9H8J5	0.008678839798158948	1.0	False	0.0	431.0	True	True	False	385.0	5.5684454756380495	24.0	-0.10375	-0.10375	-0.10375	False	False	False	False	False	5.0	0.0	0.0	['Alternative splicing', 'Complete proteome', 'Glycoprotein', 'Membrane', 'Polymorphism', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane']	[]	[]
Q9H8M9	0.007367018050807656	1.0	False	0.0	152.0	True	False	False	34.0	15.789473684210524	24.0	0.012500000000000016	0.012500000000000016	0.012500000000000016	False	False	False	False	False	0.0	0.0	0.0	['Apoptosis', 'Autophagy', 'Complete proteome', 'Endoplasmic reticulum', 'Lysosome', 'Membrane', 'Phosphoprotein', 'Polymorphism', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['plasma membrane', 'intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	[]	['metabolic process', 'biological_process']
Q9H8P0	0.0020192929692510013	6.0	True	0.0	318.0	False	False	False	14.0	43.08176100628931	22.83333333333333	0.2373913043478261	0.3036496350364963	0.29666666666666663	False	False	False	False	False	0.0	0.0	0.0	['Cataract', 'Complete proteome', 'Congenital disorder of glycosylation', 'Endoplasmic reticulum', 'Membrane', 'Mental retardation', 'NADP', 'Oxidoreductase', 'Reference proteome', 'Transmembrane', 'Transmembrane helix']	['intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['oxidoreductase activity']	['lipid metabolic process', 'biological_process', 'biosynthetic process', 'metabolic process', 'small molecule metabolic process']
Q9H8X9	0.006166291440605396	5.0	True	0.0	412.0	False	False	False	41.0	27.66990291262136	22.8	0.17374999999999996	0.1569298245614035	0.3518181818181818	False	False	False	False	False	0.0	0.0	0.0	['Acyltransferase', 'Alternative splicing', 'Complete proteome', 'Lipoprotein', 'Membrane', 'Palmitate', 'Polymorphism', 'Reference proteome', 'Transferase', 'Transmembrane', 'Transmembrane helix']	['intrinsic component of membrane', 'cytoplasm', 'intracellular', 'cellular_component']	['transferase activity']	[]
Q9H936	0.015804658832014134	6.0	True	0.0	323.0	False	False	False	12.0	35.60371517027864	19.166666666666668	0.3023809523809523	0.3769565217391305	0.3173684210526316	False	False	False	False	False	0.0	0.0	0.0	['Complete proteome', 'Disease mutation', 'Epilepsy', 'Membrane', 'Mitochondrion', 'Mitochondrion inner membrane', 'Reference proteome', 'Repeat', 'Symport', 'Transmembrane', 'Transmembrane helix', 'Transport']	['intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['transporter activity', 'molecular_function']	['biological_process', 'transport']
Q9H9B4	0.006743534234430808	5.0	False	0.0	322.0	False	False	False	95.0	30.124223602484474	19.4	0.455625	0.32804123711340205	0.2171428571428572	False	False	False	False	False	0.0	0.0	0.0	['Acetylation', 'Complete proteome', 'Direct protein sequencing', 'Ion transport', 'Iron', 'Iron transport', 'Membrane', 'Mitochondrion', 'Polymorphism', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Transport']	['intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['transporter activity', 'molecular_function']	['biological_process', 'transport']
Q9H9K5	0.011873653767986152	1.0	False	0.0	563.0	True	True	False	490.0	4.262877442273535	24.0	0.0020833333333333537	0.0020833333333333537	0.0020833333333333537	False	False	False	False	False	2.0	0.0	0.0	['Cell membrane', 'Complete proteome', 'ERV', 'Glycoprotein', 'Membrane', 'Reference proteome', 'Secreted', 'Signal', 'Transmembrane', 'Transmembrane helix', 'Transposable element']	['intrinsic component of membrane', 'plasma membrane', 'extracellular region']	[]	[]
Q9H9P2	0.0045934052574264465	1.0	False	0.0	273.0	True	True	False	217.0	8.424908424908425	23.0	-0.007826086956521759	-0.007826086956521759	-0.007826086956521759	False	False	False	False	False	1.0	0.0	0.0	['Alternative promoter usage', 'Alternative splicing', 'Complete proteome', 'Cytoplasm', 'Disulfide bond', 'Endoplasmic reticulum', 'Glycoprotein', 'Lectin', 'Membrane', 'Neurogenesis', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix']	['intracellular', 'intrinsic component of membrane', 'membrane', 'cytoplasm', 'cellular_component']	['carbohydrate binding']	['cellular component organization or biogenesis', 'biological_process']
Q9H9S5	-0.003134428647323683	1.0	False	0.0	495.0	True	False	True	7.0	4.040404040404041	20.0	0.1505	0.1505	0.1505	False	False	False	False	False	2.0	0.0	0.0	['Cardiomyopathy', 'Cell membrane', 'Complete proteome', 'Congenital muscular dystrophy', 'Disease mutation', 'Disulfide bond', 'Dystroglycanopathy', 'Endoplasmic reticulum', 'Glycoprotein', 'Golgi apparatus', 'Limb-girdle muscular dystrophy', 'Lissencephaly', 'Membrane', 'Reference proteome', 'Secreted', 'Signal-anchor', 'Transferase', 'Transmembrane', 'Transmembrane helix']	['plasma membrane', 'intracellular', 'membrane protein complex', 'intrinsic component of membrane', 'membrane', 'nucleus', 'cytoplasm', 'cellular_component', 'extracellular region']	['transferase activity']	['biosynthetic process', 'metabolic process', 'biological_process', 'proteolysis']
